database;annotation;image;segmented;label;pose;truncated;occluded;xmin;ymin;xmax;ymax
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;211;1175;265;1224
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;868;389;958;459
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;500;492;552;560
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;853;55;886;84
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;874;15;919;59
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;894;0;936;28
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1561;15;1632;115
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;453;11;492;65
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1497;629;1534;701
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;378;1124;463;1163
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;273;955;327;1050
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;300;20;343;102
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1039;969;1103;1037
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1404;781;1532;825
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1307;544;1396;593
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;325;649;354;701
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;744;608;822;659
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;428;835;502;899
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1468;397;1503;453
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;370;763;467;845
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;623;279;677;352
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;495;339;534;416
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;550;458;696;547
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;58;734;135;765
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;23;245;108;327
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;696;516;799;589
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;744;723;863;772
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;668;312;744;373
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1210;154;1289;206
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;382;206;470;263
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;833;346;948;410
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;991;0;1067;35
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;617;921;690;1009
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;259;404;341;432
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;323;486;385;532
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;240;618;304;641
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;228;571;255;635
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;636;30;688;79
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;688;763;754;816
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;310;108;389;156
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1162;781;1244;857
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1125;714;1183;793
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;717;1037;766;1131
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;757;1085;824;1131
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;473;866;519;961
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;507;863;574;979
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;784;434;830;522
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1058;848;1116;921
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1104;909;1159;997
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;486;51;541;73
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1175;90;1237;168
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;612;532;688;562
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;597;567;641;618
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;603;606;686;637
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;319;829;428;862
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;956;505;1016;579
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;319;0;364;79
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;343;119;383;193
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;738;463;835;556
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;207;835;248;948
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;397;176;482;228
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;207;488;286;525
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;331;383;378;449
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;319;461;407;488
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1390;1031;1450;1132
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1437;1021;1503;1085
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;501;580;574;681
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;416;360;486;432
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;473;412;529;453
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;230;1134;306;1180
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;172;1066;207;1136
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;139;1009;159;1029
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;149;1019;191;1114
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;783;996;822;1060
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;847;1056;886;1147
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;717;810;769;913
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;548;882;612;951
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;335;668;414;721
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;380;616;418;682
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;432;633;482;717
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;756;294;787;379
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1093;428;1148;513
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1132;649;1167;734
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1072;1147;1132;1184
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1404;959;1454;1048
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1454;1054;1574;1118
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1441;1097;1487;1173
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1540;1122;1621;1206
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1037;298;1121;344
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1072;253;1192;300
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1020;15;1072;106
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1126;18;1229;65
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;23;434;94;501
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;102;150;193;201
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;172;112;224;185
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;255;437;329;517
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;176;641;248;703
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;213;40;292;104
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;1124;777;1185;884
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;131;585;178;639
Makerere Automated Lab Diagnostics Database;Makerere University;Mulago National Referral Hospital;0;TBbacillus;Unspecified;0;0;153;620;217;682
